<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20131204,151300,33.1810000,33.1810000,33.1735000,33.1780000,6699000
USD000000TOD,1,20131204,151400,33.1750000,33.1755000,33.1705000,33.1720000,3578000
USD000000TOD,1,20131204,151500,33.1720000,33.1720000,33.1635000,33.1635000,6886000
USD000000TOD,1,20131204,151600,33.1625000,33.1650000,33.1540000,33.1615000,8064000
USD000000TOD,1,20131204,151700,33.1650000,33.1700000,33.1645000,33.1660000,3050000
USD000000TOD,1,20131204,151800,33.1650000,33.1680000,33.1650000,33.1670000,1706000
USD000000TOD,1,20131204,151900,33.1700000,33.1710000,33.1695000,33.1710000,462000
USD000000TOD,1,20131204,152000,33.1710000,33.1710000,33.1700000,33.1700000,110000
USD000000TOD,1,20131204,152100,33.1705000,33.1725000,33.1700000,33.1725000,3855000
USD000000TOD,1,20131204,152200,33.1735000,33.1735000,33.1735000,33.1735000,30000
USD000000TOD,1,20131204,152300,33.1725000,33.1735000,33.1725000,33.1725000,2459000
USD000000TOD,1,20131204,152400,33.1725000,33.1725000,33.1600000,33.1630000,14708000
USD000000TOD,1,20131204,152500,33.1620000,33.1620000,33.1615000,33.1620000,1874000
USD000000TOD,1,20131204,152600,33.1620000,33.1620000,33.1580000,33.1580000,2403000
USD000000TOD,1,20131204,152700,33.1600000,33.1600000,33.1600000,33.1600000,1000000
USD000000TOD,1,20131204,152800,33.1620000,33.1625000,33.1585000,33.1600000,1549000
USD000000TOD,1,20131204,152900,33.1600000,33.1620000,33.1585000,33.1595000,1933000
USD000000TOD,1,20131204,153000,33.1570000,33.1570000,33.1520000,33.1525000,5437000
USD000000TOD,1,20131204,153100,33.1525000,33.1555000,33.1505000,33.1530000,7794000
USD000000TOD,1,20131204,153200,33.1530000,33.1550000,33.1530000,33.1540000,629000
USD000000TOD,1,20131204,153300,33.1535000,33.1555000,33.1510000,33.1555000,999000
USD000000TOD,1,20131204,153400,33.1555000,33.1645000,33.1555000,33.1645000,7974000
USD000000TOD,1,20131204,153500,33.1650000,33.1650000,33.1650000,33.1650000,1000000
USD000000TOD,1,20131204,153600,33.1655000,33.1675000,33.1640000,33.1675000,785000
USD000000TOD,1,20131204,153700,33.1695000,33.1695000,33.1665000,33.1680000,1798000
USD000000TOD,1,20131204,153800,33.1690000,33.1705000,33.1690000,33.1705000,309000
USD000000TOD,1,20131204,153900,33.1700000,33.1765000,33.1700000,33.1765000,4099000
USD000000TOD,1,20131204,154000,33.1795000,33.1845000,33.1770000,33.1845000,5308000
USD000000TOD,1,20131204,154200,33.1770000,33.1805000,33.1770000,33.1800000,219000
USD000000TOD,1,20131204,154300,33.1795000,33.1800000,33.1590000,33.1600000,8505000
USD000000TOD,1,20131204,154400,33.1570000,33.1575000,33.1535000,33.1575000,4795000
USD000000TOD,1,20131204,154500,33.1510000,33.1650000,33.1505000,33.1650000,5939000
USD000000TOD,1,20131204,154600,33.1645000,33.1645000,33.1625000,33.1640000,322000
USD000000TOD,1,20131204,154700,33.1640000,33.1650000,33.1595000,33.1595000,1652000
USD000000TOD,1,20131204,154800,33.1630000,33.1655000,33.1615000,33.1620000,1458000
USD000000TOD,1,20131204,154900,33.1680000,33.1685000,33.1680000,33.1685000,700000
USD000000TOD,1,20131204,155000,33.1685000,33.1685000,33.1615000,33.1645000,3538000
USD000000TOD,1,20131204,155100,33.1640000,33.1645000,33.1640000,33.1645000,247000
USD000000TOD,1,20131204,155200,33.1610000,33.1645000,33.1610000,33.1640000,250000
USD000000TOD,1,20131204,155300,33.1625000,33.1655000,33.1625000,33.1655000,842000
USD000000TOD,1,20131204,155400,33.1655000,33.1655000,33.1640000,33.1655000,80000
USD000000TOD,1,20131204,155500,33.1620000,33.1625000,33.1620000,33.1625000,40000
USD000000TOD,1,20131204,155600,33.1655000,33.1655000,33.1655000,33.1655000,803000
USD000000TOD,1,20131204,155700,33.1645000,33.1650000,33.1615000,33.1615000,509000
USD000000TOD,1,20131204,155800,33.1620000,33.1620000,33.1590000,33.1595000,2414000
USD000000TOD,1,20131204,155900,33.1575000,33.1620000,33.1575000,33.1620000,2117000
USD000000TOD,1,20131204,160000,33.1590000,33.1590000,33.1575000,33.1590000,1002000
USD000000TOD,1,20131204,160100,33.1620000,33.1620000,33.1620000,33.1620000,125000
USD000000TOD,1,20131204,160200,33.1620000,33.1640000,33.1590000,33.1640000,1753000
USD000000TOD,1,20131204,160300,33.1600000,33.1600000,33.1600000,33.1600000,1539000
USD000000TOD,1,20131204,160400,33.1635000,33.1650000,33.1635000,33.1650000,510000
USD000000TOD,1,20131204,160600,33.1615000,33.1615000,33.1615000,33.1615000,113000
USD000000TOD,1,20131204,160700,33.1645000,33.1645000,33.1645000,33.1645000,1000
USD000000TOD,1,20131204,160800,33.1650000,33.1650000,33.1600000,33.1620000,1170000
USD000000TOD,1,20131204,160900,33.1600000,33.1620000,33.1590000,33.1620000,907000
USD000000TOD,1,20131204,161100,33.1595000,33.1595000,33.1515000,33.1555000,3533000
USD000000TOD,1,20131204,161200,33.1550000,33.1550000,33.1455000,33.1470000,4172000
USD000000TOD,1,20131204,161300,33.1465000,33.1465000,33.1400000,33.1415000,696000
USD000000TOD,1,20131204,161400,33.1350000,33.1500000,33.1345000,33.1500000,2302000
USD000000TOD,1,20131204,161500,33.1485000,33.1500000,33.1485000,33.1485000,295000
USD000000TOD,1,20131204,161600,33.1485000,33.1500000,33.1485000,33.1500000,125000
USD000000TOD,1,20131204,161700,33.1525000,33.1550000,33.1485000,33.1550000,290000
USD000000TOD,1,20131204,161800,33.1565000,33.1565000,33.1545000,33.1550000,571000
USD000000TOD,1,20131204,161900,33.1515000,33.1515000,33.1505000,33.1505000,200000
USD000000TOD,1,20131204,162000,33.1520000,33.1535000,33.1520000,33.1535000,985000
USD000000TOD,1,20131204,162100,33.1520000,33.1520000,33.1520000,33.1520000,2000
USD000000TOD,1,20131204,162200,33.1515000,33.1515000,33.1490000,33.1490000,1576000
USD000000TOD,1,20131204,162300,33.1510000,33.1510000,33.1510000,33.1510000,300000
USD000000TOD,1,20131204,162400,33.1460000,33.1495000,33.1450000,33.1450000,1080000
USD000000TOD,1,20131204,162500,33.1465000,33.1465000,33.1465000,33.1465000,71000
USD000000TOD,1,20131204,162600,33.1450000,33.1460000,33.1450000,33.1460000,234000
USD000000TOD,1,20131204,162700,33.1460000,33.1460000,33.1460000,33.1460000,10000
USD000000TOD,1,20131204,162800,33.1430000,33.1430000,33.1430000,33.1430000,60000
USD000000TOD,1,20131204,163000,33.1410000,33.1410000,33.1365000,33.1375000,2055000
USD000000TOD,1,20131204,163200,33.1400000,33.1400000,33.1400000,33.1400000,43000
USD000000TOD,1,20131204,163300,33.1400000,33.1500000,33.1400000,33.1500000,1005000
USD000000TOD,1,20131204,163400,33.1495000,33.1565000,33.1490000,33.1565000,2151000
USD000000TOD,1,20131204,163500,33.1590000,33.1595000,33.1550000,33.1595000,3173000
USD000000TOD,1,20131204,163600,33.1580000,33.1595000,33.1580000,33.1595000,310000
USD000000TOD,1,20131204,163700,33.1615000,33.1615000,33.1615000,33.1615000,199000
USD000000TOD,1,20131204,163800,33.1600000,33.1600000,33.1575000,33.1600000,1612000
USD000000TOD,1,20131204,163900,33.1575000,33.1585000,33.1550000,33.1585000,1676000
USD000000TOD,1,20131204,164000,33.1595000,33.1595000,33.1595000,33.1595000,153000
USD000000TOD,1,20131204,164100,33.1585000,33.1585000,33.1575000,33.1575000,2904000
USD000000TOD,1,20131204,164200,33.1570000,33.1570000,33.1570000,33.1570000,60000
USD000000TOD,1,20131204,164300,33.1570000,33.1570000,33.1550000,33.1550000,576000
USD000000TOD,1,20131204,164400,33.1605000,33.1605000,33.1605000,33.1605000,50000
USD000000TOD,1,20131204,164500,33.1610000,33.1655000,33.1610000,33.1655000,261000
USD000000TOD,1,20131204,164600,33.1665000,33.1665000,33.1665000,33.1665000,77000
USD000000TOD,1,20131204,164700,33.1620000,33.1620000,33.1600000,33.1600000,190000
USD000000TOD,1,20131204,164800,33.1635000,33.1645000,33.1610000,33.1610000,405000
USD000000TOD,1,20131204,164900,33.1610000,33.1635000,33.1600000,33.1600000,4686000
USD000000TOD,1,20131204,165200,33.1630000,33.1650000,33.1630000,33.1650000,1702000
USD000000TOD,1,20131204,165300,33.1625000,33.1640000,33.1600000,33.1600000,1197000
USD000000TOD,1,20131204,165400,33.1625000,33.1625000,33.1590000,33.1590000,817000
USD000000TOD,1,20131204,165500,33.1600000,33.1630000,33.1600000,33.1630000,141000
USD000000TOD,1,20131204,165700,33.1590000,33.1590000,33.1550000,33.1560000,219000
USD000000TOD,1,20131204,165800,33.1555000,33.1555000,33.1540000,33.1550000,2111000
USD000000TOD,1,20131204,165900,33.1530000,33.1530000,33.1490000,33.1490000,1829000
USD000000TOD,1,20131204,170000,33.1470000,33.1470000,33.1450000,33.1450000,104000
USD000000TOD,1,20131204,170100,33.1450000,33.1485000,33.1450000,33.1455000,1356000
USD000000TOD,1,20131204,170200,33.1450000,33.1450000,33.1450000,33.1450000,1181000
USD000000TOD,1,20131204,170300,33.1440000,33.1440000,33.1400000,33.1400000,106000
USD000000TOD,1,20131204,170500,33.1455000,33.1490000,33.1425000,33.1490000,238000
USD000000TOD,1,20131204,170600,33.1425000,33.1425000,33.1425000,33.1425000,150000
USD000000TOD,1,20131204,170700,33.1425000,33.1425000,33.1375000,33.1375000,46000
USD000000TOD,1,20131204,170800,33.1375000,33.1375000,33.1340000,33.1340000,709000
USD000000TOD,1,20131204,170900,33.1370000,33.1370000,33.1370000,33.1370000,53000
USD000000TOD,1,20131204,171000,33.1340000,33.1340000,33.1140000,33.1140000,3802000
USD000000TOD,1,20131204,171100,33.1180000,33.1180000,33.1140000,33.1140000,5003000
USD000000TOD,1,20131204,171200,33.1265000,33.1270000,33.1265000,33.1270000,100000
USD000000TOD,1,20131204,171300,33.1255000,33.1255000,33.1245000,33.1250000,2004000
USD000000TOD,1,20131204,171400,33.1250000,33.1300000,33.1250000,33.1300000,725000
USD000000TOD,1,20131205,100000,33.2350000,33.2350000,33.1450000,33.1495000,9817000
USD000000TOD,1,20131205,100100,33.1450000,33.1550000,33.1410000,33.1475000,17392000
USD000000TOD,1,20131205,100200,33.1475000,33.1475000,33.1350000,33.1350000,9862000
USD000000TOD,1,20131205,100300,33.1350000,33.1430000,33.1350000,33.1365000,6229000
USD000000TOD,1,20131205,100400,33.1395000,33.1435000,33.1350000,33.1400000,17453000
USD000000TOD,1,20131205,100500,33.1420000,33.1495000,33.1420000,33.1435000,9255000
USD000000TOD,1,20131205,100600,33.1440000,33.1495000,33.1415000,33.1455000,3815000
USD000000TOD,1,20131205,100700,33.1445000,33.1480000,33.1435000,33.1460000,6083000
USD000000TOD,1,20131205,100800,33.1450000,33.1485000,33.1440000,33.1475000,7009000
USD000000TOD,1,20131205,100900,33.1450000,33.1450000,33.1410000,33.1415000,6735000
USD000000TOD,1,20131205,101000,33.1415000,33.1430000,33.1390000,33.1420000,10053000
USD000000TOD,1,20131205,101100,33.1390000,33.1450000,33.1390000,33.1405000,3859000
USD000000TOD,1,20131205,101200,33.1405000,33.1425000,33.1380000,33.1380000,23630000
USD000000TOD,1,20131205,101300,33.1405000,33.1410000,33.1380000,33.1380000,1429000
USD000000TOD,1,20131205,101400,33.1380000,33.1380000,33.1300000,33.1335000,19027000
USD000000TOD,1,20131205,101500,33.1310000,33.1340000,33.1190000,33.1190000,14793000
USD000000TOD,1,20131205,101600,33.1190000,33.1215000,33.1190000,33.1190000,16623000
USD000000TOD,1,20131205,101700,33.1190000,33.1205000,33.1115000,33.1200000,10322000
USD000000TOD,1,20131205,101800,33.1200000,33.1265000,33.1100000,33.1100000,23398000
USD000000TOD,1,20131205,101900,33.1150000,33.1150000,33.1100000,33.1110000,6252000
USD000000TOD,1,20131205,102000,33.1105000,33.1130000,33.1020000,33.1130000,12431000
USD000000TOD,1,20131205,102100,33.1165000,33.1165000,33.1025000,33.1040000,14490000
USD000000TOD,1,20131205,102200,33.1035000,33.1070000,33.1020000,33.1030000,17604000
USD000000TOD,1,20131205,102300,33.1050000,33.1050000,33.1025000,33.1050000,12175000
USD000000TOD,1,20131205,102400,33.1075000,33.1115000,33.1075000,33.1115000,2960000
USD000000TOD,1,20131205,102500,33.1140000,33.1140000,33.1110000,33.1140000,938000
USD000000TOD,1,20131205,102600,33.1125000,33.1125000,33.1065000,33.1100000,5701000
USD000000TOD,1,20131205,102700,33.1100000,33.1100000,33.0885000,33.0910000,15968000
USD000000TOD,1,20131205,102800,33.0950000,33.0950000,33.0800000,33.0910000,8643000
USD000000TOD,1,20131205,102900,33.0960000,33.0965000,33.0865000,33.0890000,4444000
USD000000TOD,1,20131205,103000,33.0880000,33.0905000,33.0850000,33.0880000,5155000
USD000000TOD,1,20131205,103100,33.0885000,33.0950000,33.0850000,33.0950000,7672000
USD000000TOD,1,20131205,103200,33.0915000,33.0965000,33.0910000,33.0935000,5715000
USD000000TOD,1,20131205,103300,33.0950000,33.0985000,33.0930000,33.0985000,1570000
USD000000TOD,1,20131205,103400,33.1000000,33.1000000,33.0950000,33.0990000,2449000
USD000000TOD,1,20131205,103500,33.0995000,33.1000000,33.0950000,33.0950000,5241000
USD000000TOD,1,20131205,103600,33.0975000,33.1050000,33.0955000,33.1050000,7303000
USD000000TOD,1,20131205,103700,33.1050000,33.1070000,33.0975000,33.0995000,6448000
USD000000TOD,1,20131205,103800,33.1015000,33.1085000,33.0980000,33.1085000,7612000
USD000000TOD,1,20131205,103900,33.1080000,33.1125000,33.1080000,33.1100000,6593000
USD000000TOD,1,20131205,104000,33.1065000,33.1100000,33.1055000,33.1100000,1350000
USD000000TOD,1,20131205,104100,33.1100000,33.1125000,33.1085000,33.1125000,2007000
USD000000TOD,1,20131205,104200,33.1130000,33.1135000,33.1125000,33.1135000,1134000
USD000000TOD,1,20131205,104300,33.1110000,33.1120000,33.1110000,33.1120000,953000
USD000000TOD,1,20131205,104400,33.1140000,33.1150000,33.1120000,33.1120000,1693000
USD000000TOD,1,20131205,104500,33.1115000,33.1145000,33.1110000,33.1115000,3165000
USD000000TOD,1,20131205,104600,33.1115000,33.1150000,33.1105000,33.1105000,5296000
USD000000TOD,1,20131205,104700,33.1130000,33.1155000,33.1110000,33.1140000,1585000
USD000000TOD,1,20131205,104800,33.1140000,33.1160000,33.1130000,33.1150000,7042000
USD000000TOD,1,20131205,104900,33.1165000,33.1225000,33.1145000,33.1175000,8742000
USD000000TOD,1,20131205,105000,33.1180000,33.1230000,33.1140000,33.1185000,10436000
USD000000TOD,1,20131205,105100,33.1150000,33.1200000,33.1150000,33.1180000,8297000
USD000000TOD,1,20131205,105200,33.1160000,33.1180000,33.1030000,33.1050000,21917000
USD000000TOD,1,20131205,105300,33.1050000,33.1065000,33.1040000,33.1060000,3464000
USD000000TOD,1,20131205,105400,33.1055000,33.1075000,33.1020000,33.1030000,10437000
USD000000TOD,1,20131205,105500,33.1035000,33.1050000,33.1035000,33.1045000,2219000
USD000000TOD,1,20131205,105600,33.1055000,33.1055000,33.1025000,33.1025000,1912000
USD000000TOD,1,20131205,105700,33.1040000,33.1060000,33.1030000,33.1060000,7010000
USD000000TOD,1,20131205,105800,33.1065000,33.1065000,33.1040000,33.1060000,3252000
USD000000TOD,1,20131205,105900,33.1060000,33.1060000,33.1060000,33.1060000,695000
USD000000TOD,1,20131205,110000,33.1060000,33.1060000,33.1050000,33.1050000,936000
USD000000TOD,1,20131205,110100,33.1060000,33.1060000,33.1050000,33.1050000,4500000
USD000000TOD,1,20131205,110200,33.1050000,33.1050000,33.1025000,33.1050000,2662000
USD000000TOD,1,20131205,110300,33.1040000,33.1040000,33.0955000,33.1000000,24312000
USD000000TOD,1,20131205,110400,33.1005000,33.1010000,33.0950000,33.0950000,5786000
USD000000TOD,1,20131205,110500,33.0950000,33.0965000,33.0895000,33.0960000,13393000
USD000000TOD,1,20131205,110600,33.0925000,33.1025000,33.0925000,33.1025000,8597000
USD000000TOD,1,20131205,110700,33.0990000,33.1020000,33.0980000,33.0995000,12026000
USD000000TOD,1,20131205,110800,33.0990000,33.1040000,33.0990000,33.1030000,3757000
USD000000TOD,1,20131205,110900,33.1030000,33.1030000,33.0995000,33.1000000,21562000
USD000000TOD,1,20131205,111000,33.1000000,33.1040000,33.0980000,33.1040000,7385000
USD000000TOD,1,20131205,111100,33.1040000,33.1040000,33.1010000,33.1020000,1015000
USD000000TOD,1,20131205,111200,33.1030000,33.1035000,33.1005000,33.1035000,2567000
USD000000TOD,1,20131205,111300,33.1040000,33.1100000,33.1010000,33.1070000,7539000
USD000000TOD,1,20131205,111400,33.1055000,33.1085000,33.1025000,33.1040000,1977000
USD000000TOD,1,20131205,111500,33.1050000,33.1050000,33.1025000,33.1025000,699000
USD000000TOD,1,20131205,111600,33.1045000,33.1070000,33.1025000,33.1050000,12594000
USD000000TOD,1,20131205,111700,33.1035000,33.1035000,33.1020000,33.1035000,512000
USD000000TOD,1,20131205,111800,33.1020000,33.1035000,33.1010000,33.1035000,777000
USD000000TOD,1,20131205,111900,33.1020000,33.1035000,33.0990000,33.1015000,20231000
USD000000TOD,1,20131205,112000,33.1040000,33.1040000,33.0980000,33.1005000,15647000
USD000000TOD,1,20131205,112100,33.1000000,33.1005000,33.0935000,33.0945000,8150000
USD000000TOD,1,20131205,112200,33.0910000,33.0950000,33.0900000,33.0950000,1650000
USD000000TOD,1,20131205,112300,33.0945000,33.0970000,33.0945000,33.0970000,348000
USD000000TOD,1,20131205,112400,33.0980000,33.1000000,33.0905000,33.0920000,5545000
USD000000TOD,1,20131205,112500,33.0900000,33.0920000,33.0815000,33.0830000,24222000
USD000000TOD,1,20131205,112600,33.0850000,33.0850000,33.0805000,33.0805000,5755000
USD000000TOD,1,20131205,112700,33.0840000,33.0940000,33.0840000,33.0925000,4334000
USD000000TOD,1,20131205,112800,33.0920000,33.0935000,33.0900000,33.0900000,2019000
USD000000TOD,1,20131205,112900,33.0920000,33.0925000,33.0870000,33.0890000,1919000
USD000000TOD,1,20131205,113000,33.0890000,33.0970000,33.0875000,33.0935000,4956000
USD000000TOD,1,20131205,113100,33.0895000,33.0940000,33.0890000,33.0940000,2854000
USD000000TOD,1,20131205,113200,33.0940000,33.0955000,33.0935000,33.0935000,5672000
USD000000TOD,1,20131205,113300,33.0950000,33.0950000,33.0925000,33.0925000,8560000
USD000000TOD,1,20131205,113400,33.0950000,33.0970000,33.0945000,33.0945000,994000
USD000000TOD,1,20131205,113500,33.0945000,33.0970000,33.0875000,33.0885000,4840000
USD000000TOD,1,20131205,113600,33.0885000,33.0950000,33.0885000,33.0950000,6687000
USD000000TOD,1,20131205,113700,33.0950000,33.0960000,33.0950000,33.0960000,7948000
USD000000TOD,1,20131205,113800,33.0960000,33.0970000,33.0960000,33.0970000,702000
USD000000TOD,1,20131205,113900,33.0970000,33.0970000,33.0955000,33.0970000,1464000
USD000000TOD,1,20131205,114000,33.0970000,33.0970000,33.0950000,33.0965000,2856000
USD000000TOD,1,20131205,114100,33.0960000,33.0970000,33.0950000,33.0955000,1147000
USD000000TOD,1,20131205,114200,33.0965000,33.0980000,33.0960000,33.0980000,2997000
USD000000TOD,1,20131205,114300,33.0980000,33.1010000,33.0910000,33.0950000,18269000
USD000000TOD,1,20131205,114400,33.0925000,33.0925000,33.0850000,33.0895000,9720000
USD000000TOD,1,20131205,114500,33.0900000,33.0900000,33.0825000,33.0850000,3759000
USD000000TOD,1,20131205,114600,33.0850000,33.0870000,33.0820000,33.0870000,1767000
USD000000TOD,1,20131205,114700,33.0850000,33.0860000,33.0800000,33.0800000,13680000
USD000000TOD,1,20131205,114800,33.0805000,33.0805000,33.0640000,33.0645000,18591000
USD000000TOD,1,20131205,114900,33.0670000,33.0670000,33.0350000,33.0350000,31848000
USD000000TOD,1,20131205,115000,33.0350000,33.0400000,33.0210000,33.0370000,31663000
USD000000TOD,1,20131205,115100,33.0345000,33.0400000,33.0230000,33.0390000,21005000
USD000000TOD,1,20131205,115200,33.0400000,33.0460000,33.0340000,33.0350000,17438000
USD000000TOD,1,20131205,115300,33.0355000,33.0390000,33.0350000,33.0390000,9574000
